stock_code,trade_date,close,rs_rank,ma10,ma50,ma150,ma200,high_52w,low_52w,atr10,atr50,pivot_price,volume,vol50,fundamental_score,eps_acceleration,roe,revenue_growth,fcf_quality,is_current_hold
CDE,2025-12-22,18.889999389648438,92.93915040183697,17.202999973297118,16.929399967193604,13.533666661580403,11.669799995422363,23.6200008392334,4.579999923706055,1.2095000267028808,1.192500114440918,19.25,24133514,17880004.28,3.0,4.475,0.19572,0.769,0.3347374965116258,✅
CSTM,2025-12-22,18.959999084472656,86.45235361653272,18.328999710083007,16.551399898529052,14.832599951426188,13.719399981498718,19.290000915527344,7.329999923706055,0.5680000305175781,0.6692001342773437,18.780000686645508,1665785,1292323.7,2.0,11.571,0.121750005,0.202,0.08416433734939759,✅
MLI,2025-12-22,117.37999725341797,81.85993111366246,113.73600006103516,107.51706268310546,94.41083394368489,89.60172107696533,117.90899658203125,66.30552190236294,2.4423988342285154,2.5381242245539695,115.8499984741211,599854,746971.08,2.0,0.234,0.26139998,0.08,0.6958560187043434,✅
TRX,2025-12-22,0.949999988079071,94.31687715269805,0.8830000042915345,0.7262000012397766,0.5132666685183843,0.4629000020027161,0.968999981880188,0.27000001072883606,0.05089999437332153,0.053579999208450316,0.9100000262260437,2748640,1644802.8,0.0,,0.09358,,-0.24477886977886978,❌
SLSR,2025-12-22,8.119999885559082,91.50401836969002,7.815999937057495,6.910239963531494,5.731473313967387,5.211949981451035,8.194999694824219,2.5,0.2864999771118164,0.3406399822235107,8.069999694824219,193104,77708.08,0.0,,,,-1.3115641082519964,❌
